"acousticness" "duration" "energy" "liveness" "loudness" "tempo"
"484" 0.48 111752 0.371 0.208 -11.628 161.566
"485" 0.995 235587 0.109 0.113 -22.129 73.075
"486" 0.995 132400 0.024 0.133 -31.991 87.214
"487" 0.0376 186373 0.807 0.13 -5.405 125.906
"488" 0.874 172000 0.247 0.171 -11.405 103.604
"489" 0.995 182000 0.163 0.208 -12.96 118.106
"490" 0.994 193573 0.0977 0.108 -17.151 125.638
"491" 0.000534 182640 0.91 0.297 -3.962 92.374
"492" 0.955 186877 0.0208 0.0967 -28.245 137.741
"493" 0.986 191817 0.378 0.136 -9.63 167.183
"494" 0.156 229067 0.727 0.282 -4.179 110.723
"495" 0.921 155867 0.171 0.108 -13.538 115.628
"496" 0.882 167573 0.301 0.163 -11.207 180.961
"497" 0.353 302067 0.527 0.304 -7.699 92.484
"498" 0.368 327600 0.327 0.0689 -16.281 58.45
"499" 0.00527 90302 0.988 0.109 -5.431 114.62
"500" 0.432 161760 0.725 0.049 -5.32 126.815
"501" 0.848 185187 0.227 0.15 -11.777 69.5
"502" 0.426 214692 0.76 0.163 -11.092 110.328
"503" 0.0245 259307 0.542 0.296 -9.833 98.896
"504" 0.579 186627 0.419 0.104 -13.417 129.419
"505" 0.134 186373 0.511 0.285 -9.997 182.079
"506" 0.316 234487 0.936 0.261 -4.576 81.305
"507" 0.99 217587 0.169 0.088 -19.028 86.459
"508" 0.995 170853 0.307 0.167 -9.346 117.012
"509" 0.979 194240 0.456 0.229 -12.181 130.12
"510" 0.0414 168400 0.538 0.225 -10.898 93.655
"511" 0.931 214840 0.225 0.129 -7.555 78.655
"512" 0.17 154720 0.623 0.112 -6.811 78.312
"513" 0.976 336333 0.0528 0.152 -14.751 102.368
"514" 0.000532 377067 0.79 0.134 -6.252 159.94
"515" 0.963 203707 0.325 0.128 -7.163 155.774
"516" 0.00863 181040 0.515 0.301 -7.001 143.025
"517" 0.216 156933 0.57 0.118 -12.176 118.833
"518" 0.143 232128 0.706 0.0336 -6.859 161.232
"519" 0.942 245000 0.122 0.0709 -13.853 148.822
"520" 0.942 141333 0.316 0.0959 -10.055 113.24
"521" 0.911 167387 0.161 0.113 -10.84 136.166
"522" 0.00331 237067 0.876 0.0675 -3.285 85.442
"523" 0.899 236800 0.169 0.136 -11.332 107.477
"524" 0.0302 220880 0.988 0.371 -5.042 117.955
"525" 0.968 190267 0.108 0.142 -14.691 136.916
"526" 0.00141 264400 0.811 0.251 -4.852 103.191
"527" 0.778 146480 0.351 0.235 -15.476 78.489
"528" 0.924 423627 0.193 0.0994 -16.192 110.363
"529" 0.0746 108160 0.649 0.517 -6.546 142.006
"530" 0.337 251253 0.874 0.0338 -8.751 187.435
"531" 0.335 212760 0.689 0.0516 -8.082 126.002
"532" 0.99 178000 0.154 0.342 -18.661 104.868
"533" 0.983 160093 0.081 0.114 -17.282 114.358
"534" 0.178 201760 0.558 0.261 -11.844 119.892
"535" 0.167 312123 0.676 0.112 -11.742 115.773
"536" 0.598 335693 0.527 0.0955 -11.187 142.656
"537" 0.832 114000 0.351 0.111 -12.499 79.99
"538" 0.967 145160 0.304 0.0899 -13.014 94.594
"539" 1.91e-05 114133 0.895 0.0584 -9.401 167.107
"540" 0.986 273480 0.188 0.115 -17.199 110.188
"541" 0.881 308467 0.197 0.0797 -16.679 81.194
"542" 0.994 53093 0.247 0.131 -24.225 114.502
"543" 0.956 67880 0.224 0.223 -8.056 92.8
"544" 0.000219 325427 0.983 0.944 -4.797 127.584
"545" 0.964 198533 0.269 0.103 -18.761 98.341
"546" 0.965 530762 0.841 0.932 -11.624 83.268
"547" 0.962 143147 0.114 0.0957 -13.683 88.233
"548" 0.0716 277173 0.762 0.135 -6.359 87.837
"549" 0.839 149800 0.285 0.125 -9.243 144.233
"550" 0.924 96627 0.144 0.0692 -18.252 113.514
"551" 0.686 227187 0.426 0.101 -13.618 82.645
"552" 0.000573 223227 0.931 0.106 -7.161 102.079
"553" 0.0141 315093 0.555 0.0966 -8.121 80.912
"554" 0.00217 428851 0.766 0.0707 -8.03 142.914
"555" 0.202 356200 0.679 0.0968 -11.883 82.261
"556" 0.452 99800 0.276 0.229 -19.541 78.126
"557" 0.0418 391662 0.55 0.196 -11.803 101.837
"558" 0.00171 195387 0.952 0.507 -4.086 107.99
"559" 0.98 183360 0.373 0.0964 -9.168 117.352
"560" 0.434 180053 0.428 0.0907 -6.512 139.919
"561" 0.0235 198237 0.771 0.063 -4.503 158.777
"562" 0.771 227434 0.315 0.0809 -7.998 119.822
"563" 0.953 911760 0.198 0.269 -18.026 116.472
"564" 0.975 368483 0.0912 0.116 -24.641 122.597
"565" 0.776 294120 0.563 0.0703 -7.388 109.19
"566" 0.933 271093 0.514 0.22 -13.153 95.445
"567" 0.994 65960 0.0292 0.223 -22.643 127.559
"568" 0.271 169727 0.898 0.304 -7.135 98.401
"569" 0.289 176973 0.557 0.0996 -11.072 119.748
"570" 0.979 178701 0.19 0.202 -15.82 97.043
"571" 0.387 215827 0.307 0.087 -17.385 117.305
"572" 0.936 531107 0.219 0.0512 -15.751 104.71
"573" 0.468 251373 0.378 0.222 -10.62 108.081
"574" 0.639 191541 0.438 0.144 -7.824 99.095
"575" 0.0251 358427 0.468 0.0831 -15.763 116.04
"576" 0.688 208720 0.32 0.131 -8.701 88.027
"577" 0.995 167602 0.419 0.386 -11.865 106.275
"578" 0.952 165760 0.127 0.11 -19.066 123.708
"579" 0.645 257227 0.395 0.125 -13.521 92.258
"580" 0.96 160847 0.0354 0.0923 -47.731 0
"581" 0.0527 259918 0.555 0.413 -9.858 127.154
"582" 0.844 170560 0.296 0.463 -13.644 108.385
"583" 0.633 156386 0.518 0.213 -6.608 165.628
"584" 0.0202 374800 0.906 0.312 -6.017 77.012
"585" 0.0101 263800 0.626 0.0833 -6.434 139.19
"586" 0.92 546600 0.215 0.196 -13.432 114.288
"587" 0.0361 181002 0.907 0.0862 -4.608 96.019
"588" 0.729 294360 0.437 0.464 -4.277 99.863
"589" 0.00946 254933 0.878 0.279 -6.099 159.833
"590" 0.201 231503 0.519 0.0134 -6.032 90.15
"591" 0.649 193200 0.548 0.309 -8.642 159.88
"592" 0.342 203429 0.606 0.165 -7.049 104.992
"593" 0.0147 210493 0.909 0.159 -5.025 154.913
"594" 0.00255 248667 0.567 0.0996 -6.665 118.777
"595" 0.0406 218067 0.615 0.92 -9.245 168.76
"596" 0.00092 259333 0.751 0.205 -6.053 143.299
"597" 0.123 105480 0.129 0.437 -17.186 103.695
"598" 0.105 258533 0.547 0.094 -13.6 118.13
"599" 0.959 188640 0.0827 0.151 -19.649 124.522
"600" 0.35 227800 0.681 0.102 -8.687 87.605
"601" 0.973 191653 0.0863 0.0978 -25.238 63.702
"602" 0.445 207160 0.402 0.242 -11.498 141.349
"603" 0.976 261333 0.0857 0.111 -17.324 177.98
"604" 0.0369 289200 0.742 0.102 -6.355 165.6
"605" 0.988 179096 0.252 0.246 -12.112 112.287
"606" 0.767 128017 0.473 0.238 -7.984 131.828
"607" 0.746 161347 0.237 0.0798 -11.893 105.015
"608" 0.194 145293 0.689 0.289 -6.184 88.397
"609" 0.643 149147 0.32 0.174 -12.769 149.634
"610" 0.0576 96200 0.189 0.155 -21.365 136.642
"611" 0.0039 173103 0.895 0.296 -8.083 141.951
"612" 0.105 166693 0.636 0.0713 -9.098 131.012
"613" 0.871 251880 0.22 0.656 -15.339 97.126
"614" 0.311 153122 0.851 0.0891 -7.933 141.794
"615" 1.05e-05 240133 0.934 0.321 -2.685 91.488
"616" 0.858 196893 0.569 0.0733 -5.587 123.273
"617" 0.125 209507 0.536 0.356 -7.23 98.339
"618" 0.165 309120 0.324 0.108 -9.51 117.863
"619" 0.777 422013 0.063 0.213 -20.819 81.549
"620" 0.0409 260573 0.341 0.0612 -13.985 105.642
"621" 0.636 355600 0.322 0.12 -11.402 151.778
"622" 0.00164 187627 0.555 0.462 -5.45 122.232
"623" 0.316 310800 0.725 0.0772 -8.872 114.588
"624" 0.657 493173 0.47 0.749 -11.118 104.313
"625" 0.79 161027 0.219 0.287 -11.729 113.878
"626" 0.973 1240200 0.262 0.15 -17.492 85.77
"627" 0.816 154333 0.214 0.0994 -17.495 126.938
"628" 0.439 226227 0.559 0.256 -10.204 99.909
"629" 0.391 320467 0.448 0.157 -14.132 142.748
"630" 0.971 210936 0.384 0.241 -6.137 121.008
"631" 0.992 173760 0.172 0.107 -17.762 134.994
"632" 0.552 166267 0.483 0.388 -9.929 128.32
"633" 0.794 268560 0.732 0.192 -6.873 124.021
"634" 0.23 238960 0.789 0.216 -6.052 132.042
"635" 0.482 162195 0.81 0.17 -6.625 113.683
"636" 0.877 185200 0.293 0.0867 -10.973 121.877
"637" 0.0107 267600 0.731 0.238 -6.18 149.987
"638" 0.00141 207467 0.855 0.681 -6.88 133.064
"639" 0.134 195053 0.406 0.112 -9.961 128.014
"640" 0.000942 152107 0.721 0.115 -11.413 119.704
"641" 0.159 158600 0.509 0.153 -6.593 107.948
"642" 0.835 163773 0.25 0.413 -15.763 99.027
"643" 0.979 156133 0.139 0.124 -20.987 70.392
"644" 0.929 155200 0.309 0.285 -9.778 156.146
"645" 0.0113 198880 0.851 0.262 -2.9 159.989
"646" 0.948 166560 0.0646 0.193 -19.851 116.627
"647" 0.649 132307 0.129 0.0775 -20.989 86.62
"648" 0.363 179387 0.779 0.066 -6.705 119.602
"649" 0.819 308773 0.231 0.237 -8.209 78.52
"650" 0.767 124300 0.242 0.121 -18.559 115.29
"651" 0.794 243733 0.209 0.0774 -17.863 82.93
"652" 0.0559 397373 0.611 0.0527 -12.221 107.65
"653" 0.633 268440 0.192 0.105 -17.839 93.623
"654" 0.605 146500 0.148 0.378 -14.487 95.034
"655" 0.42 171827 0.465 0.101 -8.077 141.793
"656" 0.636 150613 0.544 0.0813 -9.455 171.867
"657" 0.849 284082 0.29 0.7 -9.184 89.117
"658" 0.996 326067 0.155 0.126 -18.728 66.947
"659" 0.00928 236200 0.581 0.287 -7.084 114.886
"660" 0.99 566120 0.172 0.0942 -21.282 118.992
"661" 0.00289 260533 0.915 0.107 -7.888 119.852
"662" 0.824 217160 0.6 0.121 -10.426 91.722
"663" 0.0288 238267 0.774 0.0533 -6.066 124.994
"664" 0.938 156893 0.171 0.11 -19.102 62.02
"665" 0.548 158173 0.32 0.193 -9.103 139.228
"666" 0.972 280840 0.0539 0.0839 -21.882 72.981
"667" 0.968 207653 0.0315 0.11 -18.39 92.191
"668" 0.699 291386 0.592 0.0565 -7.637 166.845
"669" 0.00247 462227 0.698 0.0694 -6.989 128.467
"670" 0.195 266507 0.834 0.0992 -10.572 105.902
"671" 0.791 290267 0.255 0.084 -17.213 98.012
"672" 0.966 143200 0.157 0.465 -17.292 88.46
"673" 0.872 139773 0.293 0.328 -16.163 109.459
"674" 0.00187 397000 0.648 0.106 -12.679 118.782
"675" 0.931 204507 0.382 0.0858 -11.766 106.037
"676" 0.993 170507 0.333 0.278 -8.217 114.506
"677" 0.0137 160991 0.852 0.513 -5.166 124.091
"678" 0.705 143987 0.729 0.908 -10.597 106.499
"679" 0.723 251427 0.395 0.0511 -17.678 120.31
"680" 0.964 578760 0.0964 0.346 -16.619 86.49
"681" 0.988 155052 0.00955 0.14 -21.909 124.561
"682" 0.289 243387 0.828 0.434 -3.972 79.992
"683" 0.731 164960 0.306 0.0975 -15.075 132.175
"684" 0.872 161907 0.329 0.425 -12.702 97.917
"685" 0.047 223520 0.869 0.0463 -6.238 116.943
"686" 0.452 137960 0.438 0.123 -11.937 69.435
"687" 0.619 308907 0.558 0.334 -15.152 79.024
"688" 0.567 153787 0.161 0.0597 -25.859 133.897
"689" 0.719 430587 0.583 0.0923 -9.554 97.486
"690" 0.773 167587 0.334 0.0981 -9.695 124.091
"691" 0.71 228080 0.353 0.31 -7.321 172.983
"692" 0.956 28870 0.033 0.103 -32.821 142.426
"693" 0.411 400400 0.366 0.0838 -14.939 86.653
"694" 0.143 303013 0.587 0.191 -10.082 80.627
"695" 0.0036 108067 0.556 0.232 -10.97 96.642
"696" 0.0515 359853 0.789 0.329 -8.112 161.759
"697" 0.952 148573 0.268 0.146 -13.609 110.596
"698" 0.719 234840 0.123 0.165 -17.487 72.856
"699" 0.992 84133 0.118 0.19 -18.826 76.263
"700" 0.989 176960 0.317 0.0802 -11.747 183.503
"701" 0.339 284693 0.427 0.105 -12.216 88.08
"702" 0.000573 224200 0.823 0.134 -5.739 132.337
"703" 0.939 54800 0.135 0.394 -16.117 81.181
"704" 0.833 409000 0.0644 0.0969 -23.939 103.757
"705" 0.935 216242 0.37 0.153 -11.498 129.441
"706" 0.276 169307 0.81 0.0906 -5.379 76.412
"707" 0.189 171493 0.807 0.234 -5.428 81.045
"708" 0.000569 180827 0.964 0.0525 -4.689 179.975
"709" 0.923 168733 0.13 0.298 -12.812 123.782
"710" 0.859 213667 0.181 0.142 -13.41 135.094
"711" 0.172 480813 0.716 0.171 -8.846 111.656
"712" 0.0839 230000 0.835 0.066 -6.234 111.638
"713" 0.0525 207333 0.655 0.115 -6.425 95.078
"714" 0.912 202133 0.109 0.11 -20.15 74.04
"715" 0.946 211760 0.106 0.0858 -25.103 107.057
"716" 0.985 240200 0.174 0.23 -13.472 75.849
"717" 0.991 349520 0.119 0.0928 -16.626 100.291
"718" 0.958 192093 0.208 0.304 -14.526 88.879
"719" 0.0114 345120 0.601 0.32 -7.036 86.006
"720" 2.19e-05 293533 0.841 0.22 -8.022 143.92
"721" 0.777 55213 0.682 0.381 -11.233 130.375
"722" 0.00318 135427 0.665 0.251 -8.565 130.068
"723" 0.125 120083 0.00133 0.233 -23.291 119.669
"724" 0.988 209867 0.23 0.139 -14.96 134.036
"725" 0.000825 57400 0.897 0.244 -11.172 186.869
"726" 0.277 168333 0.265 0.0835 -17.391 121.916
"727" 0.362 244173 0.267 0.111 -14.994 140.137
"728" 0.395 164987 0.927 0.222 -5.582 129.272
"729" 0.832 146200 0.181 0.0593 -14.163 77.638
"730" 0.0557 248454 0.648 0.098 -7.643 52.365
"731" 0.00591 342821 0.939 0.357 -2.865 92.027
"732" 0.987 145004 0.379 0.353 -16.009 77.309
"733" 0.765 172427 0.437 0.186 -14.411 95.317
"734" 0.965 169600 0.285 0.165 -10.927 137.537
"735" 0.812 253307 0.253 0.156 -12.533 98.635
"736" 0.153 109556 0.513 0.138 -9.005 140.032
"737" 0.135 136933 0.586 0.316 -7.24 61.073
"738" 0.63 125440 0.559 0.362 -10.264 147.101
"739" 0.0265 259333 0.653 0.111 -5.067 135.601
"740" 0.109 314320 0.542 0.204 -5.784 76.309
"741" 0.686 203333 0.162 0.106 -17.877 146.397
"742" 0.774 170387 0.569 0.302 -13.304 125.079
"743" 0.829 224240 0.139 0.0725 -14.392 92.64
"744" 0.756 348160 0.161 0.101 -17.678 96.285
"745" 0.108 151920 0.493 0.0693 -12.201 88.826
"746" 0.953 175133 0.147 0.121 -18.387 118.292
"747" 0.853 152107 0.285 0.315 -12.77 125.08
"748" 0.354 224987 0.626 0.687 -9.489 174.316
"749" 0.376 469333 0.382 0.168 -12.907 89.137
"750" 0.00474 218187 0.83 0.339 -5.35 90.967
"751" 0.35 159667 0.32 0.419 -12.309 115.991
"752" 0.224 266320 0.337 0.107 -8.117 105.367
"753" 0.357 279160 0.569 0.125 -10.855 117.417
"754" 0.994 168187 0.363 0.068 -11.463 79.178
"755" 0.918 277920 0.151 0.187 -15.871 129.448
"756" 0.0749 217571 0.859 0.277 -5.551 121.123
"757" 0.327 202600 0.294 0.126 -15.621 101.538
"758" 0.574 151560 0.724 0.32 -4.476 126.729
"759" 0.994 182213 0.09 0.156 -12.196 73.291
"760" 0.000212 215413 0.823 0.0747 -7.29 163.496
"761" 0.462 229693 0.436 0.107 -6.471 93.025
"762" 8.18e-05 250893 0.967 0.0921 -4.393 97.502
"763" 0.0576 292373 0.584 0.128 -7.72 129.055
"764" 0.796 298000 0.542 0.265 -10.674 107.988
"765" 0.178 161413 0.709 0.0375 -5.834 132.843
"766" 0.0012 296907 0.784 0.0794 -5.97 90.185
"767" 0.98 185496 0.39 0.216 -12.125 139.942
"768" 0.000517 355880 0.95 0.13 -10.553 126.86
"769" 0.571 20373 0.216 0.433 -17.25 109.192
"770" 0.781 122480 0.582 0.391 -11.284 87.29
"771" 0.842 135000 0.461 0.204 -11.163 82.021
"772" 0.765 153713 0.857 0.154 -4.954 139.111
"773" 0.761 168693 0.21 0.122 -14.338 75.489
"774" 0.924 182200 0.312 0.084 -15.635 95.284
"775" 0.325 246560 0.26 0.335 -12.735 145.023
"776" 0.786 253853 0.217 0.0943 -18.788 127.818
"777" 0.507 156973 0.587 0.0938 -9.457 111.829
"778" 0.845 257427 0.229 0.196 -14.402 131.28
"779" 0.984 177107 0.495 0.0996 -6.072 170.913
"780" 0.154 117573 0.375 0.0901 -12.318 116.352
"781" 0.499 330813 0.329 0.156 -13.214 109.287
"782" 0.725 131067 0.125 0.0319 -15.456 102.621
"783" 0.000117 272173 0.718 0.0899 -7.337 135.516
"784" 0.136 162853 0.737 0.144 -7.237 87.435
"785" 0.0998 278573 0.685 0.0514 -5.862 95.507
"786" 0.0169 210333 0.749 0.107 -11.366 116.005
"787" 0.15 103541 0.278 0.373 -16.553 119.217
"788" 0.137 220440 0.838 0.258 -6.498 200.48
"789" 0.722 130107 0.793 0.231 -7.351 167.123
"790" 0.982 867093 0.112 0.0939 -19.54 95.624
"791" 0.0078 284067 0.777 0.0891 -7.122 98.963
"792" 0.913 123280 0.185 0.13 -23.645 82.378
"793" 0.67 216507 0.363 0.081 -13.458 171.35
"794" 0.0109 543160 0.505 0.758 -10.528 140.132
"795" 0.58 349027 0.47 0.343 -13.111 107.794
"796" 0.583 118000 0.29 0.131 -11.887 110.542
"797" 0.0816 143973 0.937 0.161 -5.173 105.437
"798" 0.934 155507 0.307 0.116 -11.824 81.474
"799" 0.793 95788 0.255 0.172 -18.728 95.361
"800" 0.995 178733 0.0264 0.17 -21.316 80.02
"801" 0.0207 204160 0.937 0.216 -2.694 128.059
"802" 0.51 184653 0.749 0.224 -6.105 122.017
"803" 0.405 108667 0.919 0.125 -4.344 143.461
"804" 0.716 165672 0.613 0.0848 -10.118 110.886
"805" 0.724 148467 0.536 0.408 -11.926 99.052
"806" 0.963 161045 0.301 0.311 -5.015 99.452
"807" 0.0323 141517 0.615 0.111 -7.949 157.087
"808" 0.643 188347 0.67 0.348 -5.71 97.704
"809" 0.207 242774 0.808 0.282 -4.728 110.023
"810" 0.192 285987 0.299 0.124 -16.138 110.009
"811" 0.198 225627 0.71 0.382 -5.094 112.203
"812" 0.735 125200 0.228 0.184 -18.514 88.563
"813" 0.106 199467 0.53 0.0617 -7.285 154.043
"814" 0.29 148093 0.619 0.0975 -7.258 96.035
"815" 0.0217 265213 0.843 0.412 -3.564 98.037
"816" 0.923 156400 0.318 0.0838 -17.28 126.816
"817" 0.774 456804 0.557 0.15 -10.578 110.19
"818" 0.314 319533 0.314 0.12 -18.858 124.611
"819" 0.0999 240933 0.777 0.124 -6.416 76.329
"820" 0.32 281733 0.622 0.0251 -10.824 81.718
"821" 0.0312 164800 0.436 0.116 -10.874 150.037
"822" 0.892 153093 0.213 0.123 -16.441 73.233
"823" 0.14 272674 0.694 0.501 -7.214 124.793
"824" 0.0961 308600 0.612 0.0585 -12.649 146.831
"825" 0.986 180400 0.382 0.408 -8.919 103.763
"826" 0.00952 308027 0.657 0.0875 -3.863 105.982
"827" 0.993 193213 0.311 0.299 -14.291 145.567
"828" 0.386 159507 0.335 0.232 -12.106 96.909
"829" 0.885 175560 0.167 0.165 -13.007 122.627
"830" 0.118 104800 0.259 0.36 -14.258 120.271
"831" 0.561 202549 0.521 0.321 -5.288 76.706
"832" 0.000326 234853 0.789 0.153 -5.093 99.982
"833" 0.896 259250 0.187 0.349 -19.984 119.647
"834" 0.903 171240 0.266 0.11 -17.065 201.164
"835" 0.941 137574 0.128 0.141 -11.482 73.728
"836" 0.00431 282733 0.943 0.35 -6.439 177.077
"837" 0.469 207333 0.37 0.304 -11.666 80.482
"838" 0.593 188839 0.469 0.125 -5.616 93.04
"839" 0.18 241533 0.896 0.146 -6.565 133.262
"840" 0.177 195693 0.703 0.487 -4.697 106.84
"841" 0.062 229880 0.277 0.258 -17.85 82.167
"842" 0.844 664293 0.225 0.0598 -16.085 66.71
"843" 0.963 177867 0.29 0.149 -16.835 92.306
"844" 0.936 161907 0.592 0.237 -5.352 144.675
"845" 0.189 223693 0.508 0.0938 -7.32 139.974
"846" 0.0514 196427 0.685 0.445 -8.271 92.978
"847" 0.429 126400 0.144 0.314 -17.237 86.43
"848" 0.886 50333 0.135 0.168 -25.364 113.239
"849" 0.00638 284640 0.856 0.148 -9.224 93.082
"850" 0.016 226116 0.685 0.0778 -5.223 152.979
"851" 0.132 241893 0.86 0.215 -5.284 132.673
"852" 0.0174 314280 0.906 0.0551 -5.028 135.96
"853" 0.31 207467 0.407 0.346 -9.566 80.883
"854" 0.894 197000 0.299 0.174 -12.181 35.183
"855" 0.993 184733 0.0674 0.146 -16.654 85.417
"856" 0.291 320907 0.478 0.167 -10.983 112.855
"857" 0.147 167000 0.735 0.0899 -8.262 109.281
"858" 0.0399 243240 0.623 0.729 -8.444 97.002
"859" 0.275 277040 0.789 0.165 -9.164 175.98
"860" 0.906 165160 0.114 0.119 -21.255 141.839
"861" 0.716 156653 0.399 0.154 -12.654 139.432
"862" 0.174 162761 0.943 0.151 -1.598 79.394
"863" 0.0861 259227 0.555 0.226 -11.106 97.245
"864" 0.559 208240 0.352 0.214 -11.618 127.881
"865" 0.951 221027 0.403 0.105 -12.304 141.416
"866" 0.039 495049 0.533 0.111 -8.298 127.915
"867" 0.185 405213 0.986 0.992 -6.03 135.923
"868" 0.0868 276733 0.535 0.153 -8.591 181.594
"869" 0.989 179520 0.118 0.141 -16.706 87.712
"870" 0.386 326613 0.647 0.131 -9.324 98.886
"871" 0.0659 218400 0.612 0.274 -4.371 111.572
"872" 0.0961 357400 0.341 0.111 -17.963 130.107
"873" 0.385 201107 0.615 0.13 -8.495 126.784
"874" 0.945 152200 0.142 0.166 -14.832 100.465
"875" 0.0505 213120 0.735 0.109 -5.553 106.994
"876" 0.000248 104591 0.9 0.0426 -3.503 180.291
"877" 0.372 202193 0.538 0.0951 -11.196 144.979
"878" 0.000371 183973 0.969 0.364 -3.134 141.934
"879" 0.023 112000 0.199 0.227 -21.751 116.073
"880" 0.507 262373 0.489 0.0837 -7.618 168.171
"881" 0.92 192160 0.21 0.138 -15.231 78.696
"882" 0.0306 145080 0.342 0.107 -13.177 82.501
"883" 0.216 164885 0.53 0.199 -10.745 133.559
"884" 0.603 192227 0.416 0.719 -15.046 96.491
"885" 0.232 217840 0.556 0.143 -6.822 123.361
"886" 0.46 248093 0.481 0.0867 -10.623 95.001
"887" 0.94 257427 0.153 0.128 -12.435 78.7
"888" 0.989 211733 0.204 0.613 -19.893 125.39
"889" 0.94 134027 0.318 0.106 -17.095 124.298
"890" 0.00628 171867 0.993 0.0876 -3.757 87
"891" 0.833 164173 0.136 0.102 -15.841 91.493
"892" 0.787 464613 0.216 0.117 -19.432 144.849
"893" 0.495 226733 0.318 0.0922 -12.365 95.422
"894" 0.00697 252600 0.683 0.0705 -10.478 171.809
"895" 0.837 237907 0.413 0.098 -7.816 124.895
"896" 0.669 181373 0.835 0.431 -6.936 122.215
"897" 0.434 124520 0.596 0.098 -7.666 202.97
"898" 0.745 207093 0.658 0.965 -12.845 79.992
"899" 0.055 220800 0.763 0.313 -6.4 102
"900" 0.142 211133 0.523 0.0771 -4.87 96.506
"901" 0.953 196718 0.0441 0.0835 -31.786 74.195
"902" 0.303 186987 0.496 0.249 -9.747 84.682
"903" 0.128 93320 0.388 0.213 -16.357 119.97
"904" 0.762 125387 0.685 0.107 -9.52 162.624
"905" 0.955 293493 0.0221 0.0827 -23.056 62.992
"906" 0.714 108907 0.453 0.365 -8.823 94.978
"907" 0.843 175133 0.714 0.0449 -10.92 133.395
"908" 0.996 90440 0.00479 0.0756 -34.175 67.715
"909" 0.336 601133 0.628 0.0859 -8.78 114.003
"910" 0.0873 179096 0.541 0.17 -10.299 125.156
"911" 0.0012 279960 0.613 0.379 -9.553 179.243
"912" 0.528 202125 0.572 0.158 -8.435 119.955
"913" 0.671 151766 0.122 0.201 -19.061 91.598
"914" 0.387 243320 0.531 0.202 -7.78 79.252
"915" 0.637 205707 0.364 0.0404 -11.694 114.922
"916" 0.919 123000 0.138 0.112 -14.987 80.007
"917" 0.766 142560 0.446 0.109 -10.681 143.643
"918" 0.964 96040 0.485 0.206 -14.776 132.514
"919" 0.339 222067 0.572 0.301 -11.463 100.432
"920" 0.961 262413 0.0744 0.119 -19.899 180.055
"921" 0.404 61773 0.391 0.0603 -20.962 0
"922" 0.72 179333 0.123 0.242 -20.792 92.243
"923" 0.229 198640 0.874 0.69 -5.28 126.053
"924" 0.27 254173 0.452 0.117 -12.581 78.342
"925" 0.991 208054 0.176 0.124 -8.213 75.871
"926" 0.955 192560 0.646 0.14 -5.524 85.511
"927" 0.305 216933 0.781 0.0624 -10.456 96.082
"928" 0.995 168213 0.359 0.222 -8.496 78.882
"929" 0.0717 254467 0.914 0.319 -8.436 108.991
"930" 0.0275 221920 0.587 0.0961 -7.486 149.748
"931" 0.516 410760 0.656 0.223 -5.874 99.481
"932" 0.55 227707 0.604 0.105 -9.22 121.833
"933" 0.909 178764 0.31 0.103 -10.758 71.129
"934" 0.000254 219360 0.886 0.0585 -4.912 132.016
"935" 0.0974 148640 0.274 0.183 -5.818 77.493
"936" 0.0652 62827 0.392 0.0997 -15.006 170.102
"937" 0.995 192777 0.134 0.143 -15.478 64.795
"938" 0.00842 258413 0.874 0.452 -5.183 91.038
"939" 0.31 198573 0.899 0.2 -4.847 119.013
"940" 0.0474 191920 0.904 0.532 -4.607 134.892
"941" 0.249 211851 0.431 0.13 -8.061 142.14
"942" 0.351 246979 0.325 0.177 -13.197 142.044
"943" 0.955 156267 0.235 0.102 -15.265 69.273
"944" 0.000264 218933 0.873 0.204 -4.151 116.681
"945" 0.743 150627 0.325 0.0577 -16.342 116.615
"946" 0.619 237114 0.317 0.0841 -12.551 70.172
"947" 0.993 349973 0.0288 0.0968 -25.324 86.566
"948" 2.96e-05 370584 0.987 0.784 -5.805 96.425
"949" 0.198 233573 0.396 0.124 -7.508 128.185
"950" 0.000821 248587 0.746 0.311 -5.499 83.509
"951" 0.58 443000 0.58 0.132 -9.273 123.344
"952" 0.0649 206162 0.712 0.0838 -9.282 155.966
"953" 0.0206 128418 0.505 0.198 -6.54 114.972
"954" 0.0209 224933 0.583 0.119 -4.532 118.055
"955" 0.83 337827 0.341 0.0738 -12.364 78.711
"956" 0.181 255560 0.66 0.0979 -5.078 151.956
"957" 0.158 345373 0.674 0.0522 -10.906 118.576
"958" 0.995 160073 0.328 0.146 -13.163 119.991
"959" 0.654 141667 0.469 0.218 -15.917 83.636
"960" 0.0496 243067 0.78 0.363 -6.47 115.509
"961" 0.992 215493 0.267 0.116 -9.941 118.056
"962" 0.147 125560 0.972 0.0816 -3.425 103.899
"963" 0.00341 240000 0.732 0.0867 -9.815 103.431
"964" 0.816 185840 0.421 0.11 -13.437 116.114
"965" 0.73 143373 0.49 0.105 -12.165 66.483
"966" 0.918 181400 0.0863 0.117 -15.11 83.915
"967" 0.0563 202373 0.475 0.0937 -13.619 116.995
"968" 0.0108 284040 0.668 0.177 -8.768 93.357
"969" 0.978 184653 0.0814 0.109 -19.39 139.84
"970" 0.212 149627 0.83 0.0584 -6.215 76.489
"971" 0.266 173493 0.742 0.129 -9.902 110.71
"972" 0.32 372560 0.34 0.161 -17.345 180.967
